cgpa,college_tier,python_skill,dsa_skill,ml_skill,web_dev_skill,coding_score,communication_score,aptitude_score,internships,projects,backlogs,resume_score,skill_score,branch_Civil,branch_ECE,branch_EEE,branch_IT,branch_Mechanical
8.24,2,0,0,0,0,6.0,4.5,96.2,0,3,1,29.0,0,False,True,False,False,False
7.11,3,1,0,0,0,14.8,6.4,59.3,0,4,0,53.8,1,False,False,True,False,False
5.37,1,0,0,0,0,45.0,6.4,90.6,1,5,0,57.0,0,False,False,True,False,False
9.43,2,1,1,0,1,37.3,8.2,76.5,1,5,1,92.1,3,False,False,False,False,True
9.55,3,1,0,0,1,65.6,8.1,46.8,1,2,1,59.3,2,False,False,True,False,False
8.14,2,1,0,0,1,13.5,4.5,77.2,0,4,0,49.2,2,True,False,False,False,False
9.74,2,1,0,1,1,66.6,4.8,64.5,0,1,0,49.5,3,False,False,False,True,False
5.77,3,1,1,0,1,52.1,7.3,93.3,3,3,0,97.0,3,False,True,False,False,False
6.92,3,1,1,0,1,94.2,7.6,80.3,0,1,0,56.9,3,True,False,False,False,False
6.73,3,0,1,0,1,98.5,7.3,47.1,1,1,0,56.8,2,True,False,False,False,False
8.85,3,1,1,0,0,10.8,4.2,78.2,0,4,2,50.1,2,False,False,False,True,False
8.61,2,1,0,0,0,83.8,4.1,74.7,2,2,0,54.5,1,False,False,True,False,False
5.64,2,1,1,0,1,16.9,9.9,83.0,0,3,0,70.3,3,False,True,False,False,False
6.96,3,0,1,0,1,24.9,5.1,71.1,2,4,1,72.6,2,False,False,False,False,False
8.39,3,1,0,0,1,29.8,5.3,52.9,0,1,1,38.1,2,False,False,True,False,False
8.64,3,0,1,0,0,68.2,8.9,97.3,1,1,0,53.3,1,False,True,False,False,False
5.13,1,0,1,0,0,13.1,5.3,70.2,0,1,0,32.9,1,False,False,False,True,False
9.1,1,1,1,0,0,8.7,8.3,65.2,3,3,0,92.4,2,False,False,True,False,False
6.69,1,1,1,1,0,18.0,7.3,66.5,3,6,1,112.6,3,True,False,False,False,False
9.25,2,0,1,1,0,4.2,4.2,98.7,1,5,0,64.3,2,False,False,False,True,False
9.25,1,1,1,0,0,59.3,6.9,48.0,0,4,0,56.3,2,False,False,True,False,False
6.94,1,0,1,0,1,72.2,6.7,76.9,1,1,0,53.6,2,False,False,False,True,False
6.64,1,1,0,1,1,14.5,6.8,86.5,0,4,0,66.2,3,True,False,False,False,False
8.27,1,1,1,0,1,29.8,7.2,94.7,2,1,0,77.6,3,False,False,False,False,True
9.8,1,0,1,0,0,65.8,8.9,63.7,0,5,2,62.9,1,True,False,False,False,False
9.07,3,1,1,0,1,63.4,5.7,88.4,1,4,0,81.5,3,False,False,True,False,False
5.12,3,1,0,0,0,49.8,4.9,73.0,3,2,0,67.6,1,False,False,False,True,False
8.5,2,1,1,0,0,36.4,4.5,58.7,0,2,0,44.7,2,False,False,False,False,False
8.97,2,1,0,0,0,47.3,4.7,79.7,0,4,0,42.1,1,False,False,False,True,False
9.59,2,1,0,0,0,51.1,5.2,92.1,0,2,0,39.6,1,False,False,False,True,False
7.48,2,1,0,1,0,49.7,9.2,43.9,2,4,0,85.9,2,False,False,False,False,True
9.79,1,0,0,0,1,42.9,6.7,49.4,1,2,1,54.5,1,True,False,False,False,False
8.23,3,0,1,0,1,39.2,9.1,88.9,0,1,0,53.5,2,False,False,False,False,False
7.88,1,1,1,1,0,34.5,9.0,54.3,1,4,0,83.6,3,False,False,False,True,False
6.18,3,0,0,0,0,99.3,7.5,74.0,0,4,2,44.7,0,False,False,True,False,False
6.22,1,1,0,0,0,64.8,8.3,50.7,0,3,0,51.2,1,False,False,False,False,True
7.36,2,1,1,0,1,32.5,8.1,44.2,0,1,0,64.2,3,False,True,False,False,False
5.76,1,1,1,1,0,60.2,7.7,99.1,0,2,0,65.7,3,False,False,True,False,False
7.83,3,0,0,0,0,90.0,7.4,84.6,1,5,0,59.6,0,False,False,True,False,False
5.58,2,0,0,1,1,52.1,8.6,60.5,1,5,1,82.7,2,False,True,False,False,False
8.7,3,1,1,0,0,39.5,4.1,76.1,3,3,2,73.0,2,False,False,False,False,False
8.24,2,1,1,0,0,95.5,7.2,63.8,2,1,1,69.2,2,False,False,False,True,False
5.59,1,1,0,0,0,74.3,5.0,81.4,2,4,0,67.7,1,False,False,False,False,False
9.42,3,1,0,0,0,96.2,8.6,69.3,0,2,0,48.7,1,False,False,True,False,False
5.17,2,0,1,0,1,43.9,9.6,72.1,1,2,0,68.6,2,False,False,False,True,False
9.38,3,1,0,0,0,50.7,6.1,78.8,1,6,1,69.4,1,False,False,True,False,False
5.25,1,0,1,0,1,53.4,8.6,93.3,1,4,0,75.1,2,False,False,False,False,True
9.3,3,1,1,0,0,40.1,5.5,93.1,0,5,2,59.6,2,False,False,False,False,True
8.8,3,1,0,0,1,27.8,6.1,75.4,1,6,0,82.6,2,False,False,False,False,True
5.78,2,1,0,1,0,18.3,4.8,74.6,2,5,0,77.4,2,True,False,False,False,False
9.75,2,0,1,1,1,0.1,8.1,97.3,2,4,0,94.4,3,False,False,False,False,True
5.67,3,1,1,0,1,98.1,4.7,41.1,2,3,0,77.3,3,False,True,False,False,False
9.76,1,1,1,0,0,73.4,6.1,60.3,2,3,0,68.6,2,False,False,False,False,False
8.3,1,1,1,0,0,53.1,4.3,45.0,1,2,0,48.0,2,False,False,True,False,False
7.2,1,1,0,0,0,19.5,9.6,74.9,0,2,0,45.1,1,False,False,False,False,False
8.17,1,1,1,0,1,59.6,4.6,58.1,1,5,1,78.8,3,False,False,False,True,False
8.02,2,0,1,0,0,52.4,5.4,65.6,0,3,1,41.0,1,False,False,True,False,False
9.97,2,0,0,1,0,46.5,5.3,79.9,1,2,0,50.5,1,False,False,False,False,True
5.48,2,0,1,0,0,88.0,6.7,49.4,1,2,0,51.0,1,False,False,True,False,False
8.98,1,0,0,0,1,72.7,6.1,94.6,1,4,1,57.2,1,False,False,False,False,False
7.77,1,1,1,0,0,62.7,4.6,77.3,1,3,0,57.6,2,False,True,False,False,False
5.84,3,1,0,0,0,38.8,9.1,40.3,1,6,0,76.6,1,False,False,True,False,False
8.86,1,1,0,0,0,74.9,4.4,79.6,2,5,0,69.1,1,True,False,False,False,False
6.43,3,0,1,1,0,89.6,7.9,52.1,1,5,0,82.8,2,False,False,False,False,False
7.16,2,0,0,0,0,42.2,9.0,46.9,0,6,1,52.5,0,False,False,False,False,False
6.99,1,1,0,0,0,3.5,6.8,63.9,0,4,0,52.1,1,False,False,True,False,False
6.6,2,0,0,1,0,11.1,9.7,77.3,0,2,0,50.1,1,False,False,False,False,False
7.18,2,0,1,1,1,59.6,6.9,48.5,2,3,1,89.3,3,False,False,False,False,True
5.46,1,0,0,0,0,26.9,9.4,85.2,0,2,1,39.2,0,False,True,False,False,False
6.78,2,1,1,0,1,1.4,9.6,89.8,3,5,0,111.2,3,False,False,False,False,True
5.65,2,1,1,0,0,36.0,8.2,45.9,1,4,0,79.5,2,True,False,False,False,False
9.69,3,0,0,1,1,77.8,6.3,56.5,1,2,1,60.3,2,False,False,False,False,True
5.17,2,1,1,0,0,1.0,5.8,59.1,2,3,2,73.2,2,False,False,False,False,True
8.35,1,0,0,0,0,46.9,7.5,92.6,0,3,0,36.9,0,False,False,False,False,True
5.03,1,1,0,1,1,13.8,7.3,54.0,1,4,3,82.7,3,False,False,False,False,False
5.77,3,1,0,0,0,23.4,5.6,51.2,2,3,0,60.1,1,False,False,False,False,False
5.96,2,1,0,0,1,6.2,9.2,51.1,0,3,2,60.9,2,False,False,False,False,False
8.33,3,1,1,1,1,20.1,6.7,95.4,1,6,2,102.4,4,False,False,False,False,True
8.18,1,0,0,0,0,75.5,4.4,75.6,1,5,2,49.0,0,True,False,False,False,False
9.77,2,1,1,0,0,96.2,7.0,63.9,2,6,2,87.3,2,False,True,False,False,False
9.19,1,1,1,1,0,21.7,9.6,58.4,1,1,0,69.5,3,False,False,False,False,True
7.61,1,1,0,0,1,67.9,9.1,93.7,1,6,1,89.2,2,True,False,False,False,False
7.8,3,0,0,0,1,65.8,7.3,41.9,0,3,0,43.6,1,False,False,False,False,False
6.35,2,0,0,1,1,96.0,5.3,74.3,1,3,1,59.0,2,False,True,False,False,False
5.3,2,1,0,0,0,47.6,8.6,71.3,0,5,0,64.0,1,True,False,False,False,False
9.94,2,0,0,0,0,62.4,4.4,47.4,3,2,1,55.4,0,False,False,True,False,False
9.29,1,1,0,0,1,87.7,9.6,86.3,0,3,1,67.2,2,False,False,True,False,False
7.73,2,1,0,0,0,79.5,6.3,63.0,0,4,1,46.0,1,False,False,False,False,False
6.21,3,1,0,1,1,44.9,7.9,89.8,2,3,0,87.8,3,False,True,False,False,False
6.58,3,1,1,0,1,90.6,6.5,75.2,3,5,3,106.9,3,False,False,False,False,True
5.75,3,0,1,0,1,81.1,7.7,91.6,1,2,1,67.7,2,False,False,False,True,False
5.75,2,1,0,0,1,55.8,5.5,45.1,1,3,0,59.4,2,False,False,False,False,False
9.01,2,0,1,0,0,6.7,5.7,68.4,1,3,2,55.3,1,False,False,False,True,False
7.46,1,1,1,1,0,13.3,8.1,66.4,3,1,2,90.0,3,False,False,False,False,False
5.1,3,1,1,0,0,5.6,5.1,92.2,1,1,1,53.0,2,False,True,False,False,False
6.91,1,1,0,0,0,61.4,5.5,96.7,0,4,0,50.9,1,False,False,False,False,True
8.25,1,1,1,0,0,62.4,4.9,58.8,2,4,1,70.6,2,False,False,False,False,False
8.97,2,1,1,0,0,36.0,4.2,93.8,2,4,0,70.0,2,True,False,False,False,False
5.81,2,1,1,1,0,12.9,5.5,74.7,3,4,2,99.2,3,False,True,False,False,False
6.15,3,0,1,0,1,14.4,8.8,88.8,0,5,0,76.0,2,False,False,False,False,True
5.12,1,0,0,0,0,87.9,4.3,88.1,1,4,0,38.8,0,False,False,True,False,False
9.51,1,1,1,0,0,85.5,5.7,92.0,0,6,0,69.6,2,False,True,False,False,False
9.63,1,1,1,1,0,41.9,7.2,41.1,1,2,2,67.5,3,False,True,False,False,False
5.42,2,1,1,0,1,34.7,8.1,74.4,1,5,0,89.9,3,True,False,False,False,False
8.69,2,1,0,1,1,80.5,6.3,94.1,0,6,2,75.6,3,False,False,True,False,False
6.36,3,1,0,0,0,18.1,9.7,93.4,1,6,0,79.3,1,False,False,False,False,False
6.0,1,1,0,0,1,15.4,5.7,86.0,1,2,0,61.0,2,False,False,True,False,False
5.87,1,0,0,0,1,8.4,5.3,44.8,3,1,0,63.8,1,False,False,False,False,False
8.02,3,1,0,0,1,39.0,8.3,56.3,1,4,0,70.0,2,True,False,False,False,False
6.15,3,1,1,0,0,33.9,7.2,80.0,1,3,0,64.0,2,False,False,False,True,False
5.21,1,1,1,0,0,6.5,6.9,67.4,0,6,0,72.8,2,False,False,True,False,False
6.43,2,1,1,0,0,90.1,5.1,50.5,1,4,0,66.9,2,False,False,False,True,False
9.42,2,0,0,0,0,28.9,5.5,56.1,0,6,0,48.7,0,False,False,True,False,False
7.63,2,1,0,0,0,20.6,4.0,42.4,3,5,0,80.4,1,False,False,False,False,True
6.55,1,0,1,0,1,3.9,7.1,64.8,2,2,1,68.3,2,False,True,False,False,False
9.94,1,1,0,0,0,50.6,5.7,82.0,1,1,0,39.9,1,True,False,False,False,False
9.01,3,0,1,0,0,49.4,9.1,45.3,0,3,1,51.9,1,True,False,False,False,False
6.93,3,1,0,0,1,88.1,7.0,51.6,2,6,1,90.7,2,False,True,False,False,False
9.32,3,1,1,1,0,56.7,8.6,85.5,1,2,1,79.2,3,False,False,False,False,False
9.34,2,0,0,0,0,2.2,9.2,73.2,1,2,0,49.5,0,True,False,False,False,False
9.0,3,1,1,0,1,41.6,6.2,53.8,1,4,0,78.8,3,False,True,False,False,False
8.66,2,1,1,0,0,45.9,4.4,93.0,1,2,1,57.9,2,True,False,False,False,False
7.91,3,1,1,1,0,8.3,8.6,50.1,0,3,0,74.7,3,True,False,False,False,False
5.1,2,1,1,1,0,37.7,9.4,98.5,0,1,0,60.2,3,False,False,False,True,False
5.34,3,1,1,0,0,28.4,7.0,90.6,2,6,0,94.7,2,False,False,False,False,True
9.28,2,1,1,0,0,81.5,7.8,97.5,1,5,1,77.1,2,False,False,False,False,False
9.23,3,1,1,0,0,73.2,5.0,61.1,0,6,1,65.6,2,False,True,False,False,False
6.4,3,1,0,1,1,13.6,8.9,95.7,0,1,0,60.2,3,False,False,False,False,False
7.08,3,0,1,1,0,4.6,5.5,43.1,2,6,0,82.2,2,False,True,False,False,False
7.3,1,1,1,0,0,89.7,7.5,95.2,3,3,0,84.3,2,False,False,False,True,False
6.89,1,0,0,0,0,93.6,9.6,80.1,2,2,0,56.1,0,False,False,False,False,True
7.41,3,0,0,0,0,3.2,4.3,72.3,0,5,0,40.5,0,False,False,False,False,False
7.08,1,0,1,0,0,29.5,5.2,66.7,2,5,0,74.2,1,False,False,True,False,False
5.26,3,1,0,1,0,33.9,4.8,82.8,0,2,0,44.6,2,False,False,False,False,False
5.07,1,1,1,1,0,44.7,8.0,90.0,0,3,0,64.2,3,False,False,True,False,False
8.27,1,0,0,0,0,46.3,9.0,70.4,0,2,0,38.8,0,False,False,False,False,False
5.2,3,1,1,0,0,44.0,8.5,70.9,1,2,1,68.2,2,False,False,True,False,False
6.4,2,1,0,1,1,40.8,7.8,88.6,0,5,0,73.7,3,False,False,True,False,False
8.71,3,1,1,1,0,44.8,4.3,85.8,0,6,0,76.8,3,False,False,True,False,False
5.37,2,1,1,0,1,3.7,9.3,89.9,1,3,0,87.5,3,False,False,True,False,False
9.15,3,0,1,1,1,33.9,4.3,84.9,2,6,0,95.7,3,False,False,False,True,False
9.12,1,0,1,1,1,37.7,7.0,50.1,1,6,0,94.1,3,True,False,False,False,False
7.14,2,0,1,0,1,45.9,8.2,50.5,2,5,2,91.3,2,True,False,False,False,False
6.61,2,0,0,0,1,37.8,7.2,56.7,1,6,0,68.8,1,False,False,True,False,False
7.11,2,1,0,0,0,83.9,8.5,81.0,0,6,1,68.7,1,False,False,False,True,False
7.08,2,0,0,0,0,68.4,9.9,80.0,0,1,0,37.1,0,False,False,True,False,False
7.82,2,1,1,0,1,7.4,7.6,75.4,0,2,3,66.7,3,False,False,False,False,True
9.34,3,1,1,1,1,71.4,5.2,49.3,3,4,0,107.2,4,False,True,False,False,False
5.26,1,0,0,0,0,83.0,9.7,58.3,0,6,1,63.4,0,False,True,False,False,False
7.83,1,1,0,0,0,9.4,7.9,70.3,0,4,0,49.4,1,False,True,False,False,False
5.7,1,1,1,0,1,80.5,8.4,95.5,1,6,0,92.7,3,False,False,False,False,False
8.82,3,0,1,0,1,73.6,8.6,79.4,1,4,0,77.0,2,False,False,True,False,False
9.78,1,1,1,0,1,82.8,5.0,92.3,0,5,0,71.8,3,False,False,True,False,False
9.43,1,0,1,0,0,55.5,6.4,67.8,0,2,3,34.9,1,False,False,False,False,True
9.8,1,1,0,0,1,65.6,6.3,43.2,2,6,0,85.7,2,True,False,False,False,False
7.59,2,0,0,0,1,25.8,6.8,73.9,0,4,0,48.6,1,False,False,False,False,True
7.59,2,1,1,0,0,94.8,4.0,98.6,2,2,0,65.9,2,False,False,False,False,True
7.19,3,1,1,0,1,98.0,6.2,43.9,1,2,0,68.2,3,False,False,False,False,True
9.56,1,1,0,1,0,88.6,5.9,73.9,0,4,0,53.8,2,False,False,True,False,False
7.08,1,0,1,0,0,58.9,5.2,48.0,1,2,0,41.6,1,False,False,False,False,True
8.58,3,0,1,0,1,88.9,8.1,55.7,0,3,0,63.2,2,True,False,False,False,False
8.92,3,1,0,0,1,43.6,8.0,45.7,2,1,0,64.7,2,False,False,True,False,False
7.8,3,0,0,1,1,66.8,7.4,81.0,1,3,1,66.9,2,True,False,False,False,False
5.29,3,0,0,1,1,57.1,5.8,52.4,1,3,0,65.1,2,False,False,False,True,False
6.06,1,1,0,0,0,61.3,6.8,59.1,2,1,1,59.3,1,False,True,False,False,False
5.38,1,1,0,1,0,58.0,4.1,84.2,0,2,1,46.3,2,False,True,False,False,False
6.44,3,0,1,0,0,12.9,8.8,99.1,2,6,1,85.0,1,True,False,False,False,False
9.3,2,1,1,0,0,59.6,5.6,88.4,2,1,0,64.7,2,False,False,False,True,False
5.98,1,0,1,1,1,80.9,9.7,57.0,0,3,0,74.2,3,False,False,False,True,False
9.58,1,0,1,1,0,53.5,7.6,86.5,2,4,0,86.1,2,False,False,True,False,False
6.05,2,1,1,1,0,28.1,8.6,62.7,3,4,0,106.1,3,False,False,False,False,False
7.62,2,1,0,0,0,96.1,8.0,96.0,0,1,0,35.9,1,False,False,False,True,False
6.17,3,1,1,0,0,70.2,8.0,55.0,2,2,3,70.2,2,True,False,False,False,False
9.57,2,0,1,1,0,68.0,5.8,56.0,1,5,0,74.0,2,False,False,False,False,True
8.36,2,0,0,0,0,72.1,7.1,76.3,1,5,0,52.2,0,True,False,False,False,False
6.6,3,1,1,1,1,34.7,6.6,85.9,1,6,3,103.2,4,False,False,True,False,False
8.84,1,0,1,0,0,26.2,7.0,65.1,2,2,0,64.2,1,True,False,False,False,False
7.49,2,1,1,0,1,58.7,9.8,83.2,1,6,0,103.8,3,False,False,True,False,False
6.51,2,1,0,0,1,56.6,8.2,43.2,0,2,0,50.1,2,False,False,False,True,False
8.56,3,1,0,0,1,68.9,6.8,55.6,2,1,0,70.1,2,True,False,False,False,False
6.61,2,1,0,0,0,60.7,4.7,98.3,2,6,2,71.3,1,False,False,False,False,False
8.76,1,1,1,0,1,69.6,7.4,61.2,3,1,0,84.4,3,False,True,False,False,False
8.76,3,1,1,1,1,9.1,9.0,56.5,1,4,0,101.3,4,False,False,False,True,False
7.51,3,1,1,0,0,13.1,5.0,83.3,0,2,1,46.3,2,False,True,False,False,False
5.22,3,1,0,0,1,14.0,7.3,90.1,1,1,0,59.3,2,False,False,False,False,True
6.84,2,1,0,1,1,34.2,4.7,45.5,0,4,1,66.7,3,False,False,False,False,False
7.97,2,1,1,1,0,62.5,4.7,55.3,0,5,0,72.9,3,False,False,False,True,False
5.03,3,1,1,0,1,95.0,5.9,68.2,0,3,2,65.4,3,False,True,False,False,False
5.8,1,1,1,0,0,6.4,9.9,78.5,1,1,2,62.8,2,False,False,False,False,True
6.35,3,0,0,1,0,7.6,5.6,52.0,0,3,2,36.9,1,False,False,True,False,False
7.07,2,1,1,0,1,38.8,9.8,51.1,0,5,0,88.9,3,False,False,True,False,False
7.27,1,0,1,1,0,94.7,9.6,79.6,3,6,0,107.2,2,False,False,False,False,False
7.04,2,0,1,1,0,32.9,4.9,44.9,0,1,0,37.9,2,False,False,False,False,False
9.7,1,1,0,0,1,3.9,7.7,57.9,1,3,0,64.6,2,False,False,False,False,False
5.71,1,0,0,0,1,78.4,5.0,50.1,0,2,2,35.0,1,True,False,False,False,False
6.7,3,1,1,0,0,87.5,9.1,95.1,2,6,0,100.3,2,False,True,False,False,False
9.96,1,1,1,1,0,78.7,7.6,97.7,2,6,0,99.8,3,False,False,False,False,True
9.03,2,1,0,1,1,59.0,6.2,64.9,0,5,0,74.0,3,False,False,True,False,False
7.48,2,1,0,1,0,32.5,4.2,85.0,0,3,2,50.7,2,False,False,False,False,True
9.01,2,1,0,0,0,22.1,6.2,98.6,2,1,0,52.5,1,False,False,False,False,False
5.11,3,0,1,0,0,7.9,8.0,48.3,1,6,1,75.0,1,False,False,False,True,False
8.25,3,0,1,0,1,60.2,8.7,67.8,3,4,0,92.0,2,False,True,False,False,False
6.55,2,1,0,1,0,47.9,4.6,82.6,2,6,0,83.4,2,False,True,False,False,False
6.01,1,0,1,0,0,43.6,6.8,86.7,0,3,0,50.3,1,True,False,False,False,False
8.34,3,0,1,1,0,34.0,7.4,59.9,0,6,0,76.1,2,False,True,False,False,False
5.27,3,1,1,0,1,36.5,7.4,68.9,2,3,0,89.4,3,False,False,False,True,False
7.94,2,1,0,0,0,29.4,5.4,98.4,1,1,1,45.1,1,False,False,False,False,False
7.19,3,0,1,1,1,73.9,8.5,84.7,0,5,1,78.2,3,False,False,True,False,False
6.49,1,1,1,0,0,46.1,6.8,72.6,1,6,0,84.1,2,False,True,False,False,False
6.8,3,1,0,1,1,87.3,6.4,97.8,1,5,0,82.2,3,False,False,False,False,False
5.6,3,1,0,1,1,50.8,6.5,59.0,0,2,0,56.6,3,False,False,False,False,False
8.05,3,1,1,1,0,53.5,7.4,63.9,1,3,0,76.1,3,False,True,False,False,False
6.56,1,1,0,1,0,43.0,9.9,75.3,1,3,1,77.9,2,False,False,False,False,False
7.38,1,1,0,0,1,95.8,4.8,94.0,2,1,1,61.7,2,False,False,False,True,False
5.95,3,1,1,0,0,13.2,6.3,52.2,1,2,0,59.7,2,False,False,False,True,False
7.05,3,1,0,1,1,72.2,8.0,83.2,0,2,0,60.0,3,True,False,False,False,False
6.56,3,1,1,0,1,74.7,4.9,97.4,0,2,0,57.3,3,False,False,True,False,False
5.01,2,1,1,1,1,43.3,6.6,50.0,3,4,0,110.4,4,False,False,False,False,True
5.36,2,0,0,1,1,24.1,9.2,89.8,0,1,0,55.0,2,True,False,False,False,False
9.37,3,0,0,1,0,55.1,7.4,85.8,2,1,1,61.3,1,False,False,True,False,False
8.9,3,1,0,1,0,4.7,5.1,97.4,0,4,0,56.1,2,False,False,False,False,True
7.87,3,0,0,0,0,25.2,6.8,86.7,1,3,0,49.6,0,False,False,False,True,False
6.28,1,1,1,0,1,26.3,9.7,40.8,3,6,1,117.5,3,False,False,False,False,False
9.91,3,0,1,0,1,45.6,8.4,49.3,0,5,0,71.0,2,False,False,False,False,False
7.1,1,0,0,0,0,80.6,8.7,74.9,2,2,0,59.8,0,False,False,True,False,False
7.38,3,1,0,0,0,76.9,5.5,80.9,0,5,0,50.7,1,False,False,False,True,False
5.48,3,1,1,0,0,14.8,5.1,81.3,1,6,1,78.9,2,False,False,False,False,True
6.15,1,1,1,0,0,96.3,6.1,99.0,0,5,0,67.0,2,True,False,False,False,False
6.28,3,0,1,0,0,15.6,8.2,58.2,2,3,0,68.4,1,False,True,False,False,False
7.25,3,1,0,0,0,33.6,7.7,63.2,2,5,0,74.2,1,False,False,True,False,False
8.52,2,1,0,1,0,58.3,6.7,44.9,1,1,0,55.7,2,False,False,False,False,False
8.09,2,1,1,0,0,22.0,9.7,49.2,0,2,0,63.5,2,False,True,False,False,False
5.02,3,1,1,0,0,7.9,5.1,69.4,0,6,0,62.6,2,False,False,False,False,True
6.47,1,0,1,0,0,64.7,4.8,55.4,3,6,0,85.5,1,False,False,False,True,False
9.86,1,1,1,0,0,68.8,9.6,43.6,2,1,2,76.3,2,False,False,False,False,True
5.65,3,1,0,1,0,80.9,8.1,92.7,0,4,0,66.4,2,False,True,False,False,False
6.86,3,1,1,0,0,96.8,6.5,85.8,1,5,0,77.6,2,False,True,False,False,False
8.92,2,0,0,1,0,88.7,10.0,91.2,0,4,0,55.3,1,False,False,False,False,True
6.81,1,1,1,1,1,40.6,6.3,69.3,1,5,1,95.9,4,False,False,True,False,False
9.56,1,0,1,1,1,12.1,9.9,52.8,2,1,1,86.5,3,True,False,False,False,False
5.73,3,1,0,0,0,10.5,5.2,99.8,1,2,0,41.3,1,False,False,False,False,False
9.57,1,1,1,1,1,7.1,6.6,55.7,1,4,0,86.0,4,False,False,False,True,False
9.67,2,1,1,0,0,10.4,9.3,48.2,0,3,0,61.9,2,False,False,False,False,False
5.97,1,1,0,0,0,88.6,8.5,75.8,0,5,1,62.0,1,False,False,False,False,True
5.45,1,1,0,0,0,7.3,7.1,92.6,0,2,0,38.9,1,False,False,False,False,False
9.62,3,0,0,1,0,18.8,9.5,93.0,0,3,1,51.2,1,False,False,False,True,False
5.4,1,1,1,1,1,48.0,8.0,49.3,0,5,1,84.9,4,False,False,False,False,True
5.46,1,0,1,0,1,56.3,4.5,47.9,0,2,0,41.2,2,True,False,False,False,False
5.97,3,1,1,1,0,49.8,6.5,99.1,1,4,0,81.5,3,True,False,False,False,False
5.85,3,0,1,0,0,78.2,5.4,95.2,1,4,1,60.0,1,False,False,False,True,False
6.97,2,0,0,1,1,56.5,5.4,95.1,0,3,0,46.6,2,False,False,False,False,False
7.03,2,0,0,1,1,7.2,7.0,73.6,1,3,0,62.4,2,False,False,False,False,True
9.9,1,0,1,0,0,48.5,5.4,80.6,1,6,0,65.8,1,False,True,False,False,False
9.05,2,0,0,0,0,98.0,6.7,91.7,2,3,1,52.6,0,False,False,True,False,False
8.2,2,1,1,1,1,13.8,6.3,53.1,0,4,0,78.4,4,False,False,False,False,True
6.67,2,1,0,0,0,20.7,8.8,77.9,0,2,0,42.5,1,False,True,False,False,False
8.07,3,1,0,1,1,59.3,6.5,67.2,1,3,0,77.4,3,False,False,False,False,True
8.48,2,1,1,1,1,16.0,5.3,72.6,2,6,0,105.6,4,False,False,False,False,True
8.32,2,1,1,1,0,11.0,4.4,62.4,1,6,0,84.0,3,False,False,False,False,False
9.68,2,1,1,0,0,90.3,4.2,75.3,0,3,0,50.3,2,False,True,False,False,False
6.71,1,1,1,0,0,2.0,9.5,62.3,0,3,1,64.7,2,True,False,False,False,False
8.08,2,1,1,0,0,67.8,5.4,91.2,2,1,0,60.2,2,True,False,False,False,False
9.41,1,1,1,1,0,67.8,9.7,80.3,1,3,0,82.9,3,False,False,True,False,False
8.13,1,1,1,0,0,67.1,9.3,56.4,0,5,0,73.8,2,False,True,False,False,False
6.58,2,0,0,1,0,75.4,7.2,60.7,1,1,0,45.3,1,False,False,False,True,False
8.96,3,1,0,0,0,64.1,8.7,44.3,1,5,0,76.1,1,False,False,True,False,False
5.62,2,1,1,0,0,81.6,6.9,44.5,0,3,0,52.8,2,False,False,True,False,False
8.7,1,0,1,0,0,65.0,9.1,56.3,1,2,0,53.8,1,False,True,False,False,False
6.28,2,1,0,0,1,16.8,9.8,82.1,2,1,0,69.8,2,False,False,False,False,False
9.56,1,0,0,0,1,11.3,9.0,93.9,1,3,0,66.2,1,False,True,False,False,False
7.04,3,1,0,0,1,11.6,6.1,72.7,0,2,1,44.9,2,True,False,False,False,False
5.33,2,1,0,0,1,6.7,7.9,44.4,1,5,3,76.0,2,False,True,False,False,False
7.9,3,0,1,0,0,31.7,7.6,79.5,1,6,0,71.4,1,False,False,False,False,False
9.79,3,1,1,0,1,1.4,4.8,65.5,0,2,1,51.8,3,False,False,False,False,False
7.61,2,0,1,0,1,96.9,9.7,61.4,0,3,2,60.6,2,False,False,False,True,False
8.63,1,0,0,0,0,81.8,5.0,88.5,1,2,1,34.4,0,False,False,False,True,False
6.59,2,1,1,1,1,34.2,6.8,74.0,1,1,0,74.4,4,False,True,False,False,False
5.84,3,0,0,0,0,92.9,4.1,61.9,2,3,1,43.4,0,True,False,False,False,False
7.05,1,0,1,0,1,55.1,4.2,69.5,2,6,0,78.5,2,False,False,False,False,False
7.62,1,1,1,0,0,57.0,7.2,94.5,1,6,1,77.9,2,False,False,False,False,True
7.66,2,1,1,0,1,97.7,8.6,90.0,0,6,0,86.9,3,False,False,False,True,False
9.98,1,1,1,0,0,52.1,8.7,44.6,1,1,2,59.1,2,True,False,False,False,False
8.49,1,1,1,0,0,54.7,5.0,90.8,2,3,0,68.1,2,True,False,False,False,False
8.99,3,1,1,0,0,5.1,9.3,90.5,0,4,0,63.7,2,False,False,False,False,False
8.3,1,1,0,0,1,57.7,8.9,70.8,0,6,0,76.3,2,False,False,False,False,False
5.77,3,1,0,0,0,31.0,4.2,70.7,0,3,0,38.8,1,False,False,False,False,False
6.78,1,1,1,0,0,73.5,7.1,54.0,0,4,0,65.1,2,False,False,False,False,True
5.3,3,0,1,0,0,31.2,5.5,41.8,3,5,2,76.7,1,False,False,True,False,False
8.11,2,0,1,0,0,90.8,6.3,89.7,1,1,0,42.7,1,False,False,True,False,False
